LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5700001, units = metal

4608 atoms
2 atom types

0.24789232970959674 42.47210767028086 xlo xhi
0.330523106277667 56.629476893715264 ylo yhi
0.1652615531388335 28.314738446857632 zlo zhi

Masses

1 15.999
2 28.0855

Atoms # atomic

3992 2 1.3116310125076833 2.281196562467024 1.1766714179917288 1 1 0
4216 1 2.3974458323032737 2.709446777202343 2.4180940931465567 0 1 1
3375 1 1.706616280209033 0.753520972574321 0.7294314631313811 1 0 0
3994 1 2.0745013676324033 0.4848967142504957 3.183339363704376 1 1 0
3252 1 4.49130025923323 1.8425664694680641 2.2481454239552376 1 0 1
4183 2 3.6765759412021595 0.6943681569433222 2.9967582781376354 0 1 1
3679 2 5.865980395258136 2.114707012413552 1.4315925708857626 1 0 0
636 1 6.4703488148874 0.6883655464267743 0.70462022149283 -1 0 1
1053 1 6.951606394109533 2.760588780041241 2.537622943652381 0 0 1
1937 1 10.406959150279947 2.382996885449146 1.4225986495636083 0 0 1
2720 2 10.537563692572258 1.4745553273220948 2.84463579160817 1 0 0
3347 1 14.33388076196122 2.501737958847244 2.3261769647306254 0 0 0
4191 1 16.00368966651385 0.5272561788093941 1.5788519671356052 0 1 0
2610 1 18.409799316668476 2.9016746669240288 2.5355130732421975 0 0 0
2561 1 2.861859837369337 0.46253984827770067 7.129245718877702 1 0 0
164 1 4.016919226796375 5.803181104808695 0.7091454551952043 0 0 0
3971 1 5.801658186489109 3.479285595510056 0.5534956622696567 0 1 1
3519 1 20.68873811552707 0.3717129451341492 2.686168299939692 0 1 0
2303 1 9.600215234124303 5.343558785390966 2.7997211344432733 0 1 0
2407 2 10.125752241209462 5.920129331077159 1.4101930508984668 0 0 0
776 2 0.3393598881162049 12.080310166614936 1.4663032013423014 0 0 0
3721 2 14.321560705892752 3.214243542265879 0.8229336443075702 0 1 0
1675 1 15.282900215848704 4.547886684898895 0.7393283681765969 -1 1 1
4371 2 16.230096000280618 5.7161565334082844 1.438345533750068 0 1 1
3086 1 17.87188748315588 5.381551722159584 1.6042729184610032 0 0 1
2935 2 18.98385950355525 4.1519524857154 1.633156086333961 0 0 0
2579 1 20.518870796354868 4.35978026445215 2.155793161594871 0 0 0
2295 1 1.6082237319517472 6.8599620939081785 0.8816122672904327 0 1 0
242 2 3.1566411180830216 7.125223432190249 0.6911583590317327 0 0 0
693 1 3.5189991948159274 8.127376988915351 1.905514570846317 0 0 0
719 1 8.89319735711126 6.774896314148155 0.8166790925661014 0 0 0
3325 1 11.66084487955172 6.515444576019807 1.5937652089785486 1 0 0
2668 2 12.658520252835741 7.787343156650787 1.9262016364250611 0 0 1
456 1 13.665176575247402 7.998304518221042 0.6134471130893404 0 0 0
1816 1 16.06695779178724 7.0262718137859705 0.4852649027656326 0 1 1
2951 1 4.202077715680695 10.660383992975373 1.9032248662047897 0 0 0
103 2 4.4528363513369555 9.248066750582135 2.61628886894124 0 0 0
3368 2 3.3574255250874705 11.404132651958124 0.6954349097790726 1 0 0
2548 2 7.558995307877447 9.735235640995505 2.7083140239988133 0 0 0
2828 1 7.899100865967979 10.079998724369846 1.1513111688924416 1 0 0
141 1 6.025042487095978 9.022905877657344 2.6476119379822034 0 0 0
3010 1 6.553779842975733 11.773315802694638 14.145818214329337 0 0 0
1389 1 10.1534763291448 10.68389203474836 0.2616847926795325 0 0 1
3138 1 11.465496929933796 8.989861277343358 2.201104689736476 0 0 0
3628 2 11.387188860344285 10.440357030774454 1.330274317948113 0 1 0
273 1 12.79680698532964 10.830046927754838 0.5399179338791291 0 0 1
4145 1 15.759973603625403 9.586593980959266 0.389207605366544 0 1 1
794 2 17.037519086851574 10.443516909766489 0.897819362071642 -1 0 1
574 1 18.44011484868687 9.638340626041142 0.8717969170015667 0 0 0
2702 1 16.917831848588104 11.379909189684492 2.3313808245286998 0 0 0
1916 1 16.729427355105038 12.166298343322696 13.129643063763622 0 1 0
3407 1 2.0002823278239803 12.019778543421678 1.3325397555650011 1 0 1
4526 1 16.008515841714253 14.361037470798815 6.770042704077446 1 1 1
4043 1 8.187284514422696 12.627750239292027 0.7361480261716414 0 0 0
3362 2 8.26298068327114 14.229979935789878 1.179825390271776 1 0 0
3497 1 11.115607045330487 11.718627319544614 2.3592870587461743 0 0 1
235 1 13.249678548634597 13.613605363650843 2.604265765132178 0 0 0
1240 1 20.529519099968184 12.524483671327781 1.7925225647193874 0 1 0
2398 1 21.166620082449 9.711683294431701 8.86594041934362 0 0 1
