LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5700001, units = metal

4608 atoms
2 atom types

0.3424127888753823 42.377587211121096 xlo xhi
0.4565503851686117 56.503449614832334 ylo yhi
0.22827519258430584 28.251724807416167 zlo zhi

Masses

1 15.999
2 28.0855

Atoms # atomic

2218 1 2.605257785440152 1.4700517619701756 2.326192487061366 1 1 1
4399 2 3.5046995791353917 0.6046934377142944 1.2879982215649801 0 1 1
4034 2 9.592466376749776 13.796359677724823 14.229638800903391 0 0 0
274 1 7.451621959364307 0.8023826347438651 1.6272995290700176 0 0 0
4398 2 6.983677304699302 2.065221687862259 2.5821096494296722 0 1 0
808 1 5.951073635780111 3.1404094744862574 1.8399330548161612 0 0 1
1365 1 12.061329586907874 1.4557751886679728 0.7852161689405003 0 0 0
4228 2 19.288784220176822 14.241332816216277 12.004558044542637 1 0 0
3926 1 17.221191162597396 0.8554572257724657 0.4759509744351582 1 1 0
2599 2 20.81057060427404 0.9379465878067267 2.3034062651296447 0 0 1
1727 1 21.12923542781343 2.214838227998256 1.3376880169070862 0 1 1
1254 2 1.974703147729567 2.956420661780316 2.7428198458013466 0 1 0
206 1 1.7991922244021188 3.587246811890037 1.2414472498086564 -1 0 -1
2353 2 5.6024550476118335 4.622933819481203 1.3059428813227991 0 0 0
448 1 6.766121280802303 5.779797199687465 1.1888472788818536 0 0 0
2661 1 12.62372598908262 5.382942679009901 1.3397483166097153 0 0 0
708 1 18.357106078088062 6.0027006980150786 0.9143874354093697 0 0 0
2362 1 3.223694221120781 8.169861810820573 1.201393654653447 0 0 0
4419 2 4.158776547389969 7.9813795079948395 2.5296504818284733 1 0 1
3644 1 5.704123777650257 8.070014443956198 2.056517624922378 0 1 1
3099 2 6.866309551345124 7.449211412761633 1.1067003597497234 1 0 1
1049 1 8.2577412407053 8.138752635519493 1.5951141155465507 0 0 1
1494 2 8.958841619319257 8.77742857253352 2.931448405496054 0 1 0
1059 2 13.499606849430544 6.461966062684329 2.2354973125257733 0 0 1
762 1 12.801942763015033 7.714439779299457 2.9496126064113577 0 0 0
3873 1 14.791191829885785 7.085836934214576 1.4656031948161194 0 0 1
2089 2 15.253876183514912 8.354048036806537 0.5871041088418134 0 1 0
2332 2 18.278495755117007 6.404895789089802 2.5328125216380646 0 0 0
2583 1 17.58056305875435 7.827964892648312 2.4792243914616177 0 0 0
463 2 20.789931664424422 8.128787017540628 2.9669112698321207 0 0 1
3551 1 19.689452721913014 6.896406357097853 3.1400030945670063 0 1 0
353 1 2.415716480023665 11.393304414917456 2.7628730099823464 0 0 0
1305 1 9.794672986429356 10.203524955561253 2.7220324289553774 0 1 -1
4484 1 11.786342591165182 10.904303917830891 1.230662604168771 0 0 1
1705 2 11.281192889729637 10.926636234876181 2.778643216080134 0 1 0
2487 1 14.048915432184875 9.478439945015372 0.7967075013560492 1 0 0
3326 1 16.80147522094218 8.928632150385868 0.9565838274482317 1 0 1
3031 2 17.92046197819318 9.418285246589912 2.1024432729742477 0 0 0
766 1 18.039208257806507 11.015838206841966 1.511887364749365 0 0 0
2997 1 18.814571243380016 8.869580028550127 0.7117891334046811 0 0 1
3779 1 19.445260635579867 9.135336340970646 2.820914257882844 0 1 0
1331 1 1.818280009944654 12.917632475125453 0.8091816149522413 0 1 1
512 2 1.512419087316389 12.788486580831302 2.4125526641176083 0 0 0
2851 1 7.794745326910068 13.851029296431658 1.2287720935370718 1 0 0
2090 2 0.559178197529647 6.272228768840246 5.372578981495657 0 1 1
540 1 15.244236938765852 14.251914609058073 1.3614263020120159 0 0 1
3997 1 4.858576713618449 1.0355467545385237 0.4120615659502859 1 1 0
2904 1 17.755423837933897 13.491118930040253 1.1545425606139323 -1 0 1
175 2 18.83509172759996 12.318249673874405 1.1005674681671374 -1 0 0
404 1 16.402444529052637 13.761224088511453 12.151006374293221 0 0 0
1411 1 19.983311739671446 12.727209735714498 2.230416046396549 -1 0 -1
1643 1 0.5642798209025361 2.838523277013873 3.569665044925755 0 1 0
2842 1 6.551451083936264 1.3878098708891051 4.047771397808175 1 0 1
3792 1 8.423712396031936 2.724401204396799 2.92284227296452 0 1 -1
3267 2 9.63753796924525 3.14339958290116 3.964019519665463 1 0 1
3108 1 9.351733733206434 2.7256912789352366 5.554372973479434 1 0 0
254 1 10.911768264962394 2.200553352171874 3.5277274779957217 0 0 0
2082 1 12.385975422925782 0.9685213495678877 5.364900459822415 0 1 0
247 2 11.656236058413947 0.8021010242092663 3.849619783718451 0 0 0
1681 2 13.171595736947559 2.4422288647948074 5.734838488369336 0 1 0
1312 1 14.534122395517505 1.7293414159055809 4.9170070347313395 0 1 0
626 2 16.16142316741218 1.6408717533915456 4.505992243198333 0 0 0
4313 1 16.91161226936715 3.034065085831916 4.132013517960111 1 1 1
